VegID,Veg_Description,Common_Name,genus,Family,GrowthForm,Lifespan,specific type,Comment
TEOWNtr5593,Southern Andean steppe,,BiReNtr106,BiomNtr10,Ntr,,,
TEOWNtr5594,Zacatonal,,BiReNtr106,BiomNtr10,Ntr,,,
TEOWNtr5595,Chilean matorral,,BiReNtr126,BiomNtr12,Ntr,,,
TEOWNtr5596,Araya and Paria xeric scrub,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5597,Aruba-Curacao-Bonaire cactus scrub,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5598,Atacama desert,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5599,Caatinga,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5600,Cuban cactus scrub,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5601,Galapagos Islands xeric scrub,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5602,Guajira-Barranquilla xeric scrub,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5603,La Costa xeric shrublands,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5604,Leeward Islands xeric scrub,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5605,Malpelo Island xeric scrub,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5606,Motagua Valley thornscrub,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5607,Paraguana xeric scrub,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5608,San Lucan xeric scrub,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5609,Sechura desert,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5610,Tehuacan Valley matorral,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5611,Windward Islands xeric scrub,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5612,St. Peter and St. Paul Rocks,,BiReNtr136,BiomNtr13,Ntr,,,
TEOWNtr5613,Alvarado mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5614,Amapa mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5615,Bahamian mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5616,Bahia mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5617,Belizean Coast mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5618,Belizean Reef mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5619,Bocas del Toro-San Bastimentos Island-San Blas mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5620,Coastal Venezuelan mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5621,Esmeraldes/Choc? mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5622,Greater Antilles mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5623,Guianan mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5624,Gulf of Fonseca mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5625,Gulf of Guayaquil-Tumbes mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5626,Gulf of Panama mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5627,Ilha Grande mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5628,Lesser Antilles mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5629,Magdalena-Santa Marta mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5630,Manabi mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5631,Maranhao mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5632,Marismas Nacionales-San Blas mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5633,Mayan Corridor mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5634,Mexican South Pacific Coast mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5635,Moist Pacific Coast mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5636,Mosquita-Nicaraguan Caribbean Coast mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5637,Northern Dry Pacific Coast mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5638,Northern Honduras mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5639,Para mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5640,Petenes mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5641,Piura mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5642,Rio Lagartos mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5643,Rio Negro-Rio San Sun mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5644,Rio Piranhas mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5645,Rio Sao Francisco mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5646,Southern Dry Pacific Coast mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5647,Tehuantepec-El Manchon mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5648,Trinidad mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5649,Usumacinta mangroves,,BiReNtr146,BiomNtr14,Ntr,,,
TEOWNtr5650,Carolines tropical moist forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5651,Central Polynesian tropical moist forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5652,Cook Islands tropical moist forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5653,Eastern Micronesia tropical moist forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5654,Fiji tropical moist forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5655,Hawaii tropical moist forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5656,Kermadec Islands subtropical moist forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5657,Marquesas tropical moist forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5658,Ogasawara subtropical moist forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5659,Palau tropical moist forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5660,Rapa Nui - Sala-y-Gomez subtropical broadleaf forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5661,Samoan tropical moist forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5662,Society Islands tropical moist forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5663,Tongan tropical moist forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5664,Tuamotu tropical moist forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5665,Tubuai tropical moist forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5666,Western Polynesian tropical moist forests,,BiReNtr17,BiomNtr1,Ntr,,,
TEOWNtr5667,Fiji tropical dry forests,,BiReNtr27,BiomNtr2,Ntr,,,
TEOWNtr5668,Hawaii tropical dry forests,,BiReNtr27,BiomNtr2,Ntr,,,
TEOWNtr5669,Marianas tropical dry forests,,BiReNtr27,BiomNtr2,Ntr,,,
TEOWNtr5670,Yap tropical dry forests,,BiReNtr27,BiomNtr2,Ntr,,,
TEOWNtr5671,Hawaii tropical high shrublands,,BiReNtr77,BiomNtr7,Ntr,,,
TEOWNtr5672,Hawaii tropical low shrublands,,BiReNtr77,BiomNtr7,Ntr,,,
TEOWNtr5673,Northwestern Hawaii scrub,,BiReNtr77,BiomNtr7,Ntr,,,
TEOWNtr5674,Gizhou Plateau broadleaf and mixed forests,,BiReNtr18,BiomNtr1,Ntr,,,
TEOWNtr5675,Yunnan Plateau subtropical evergreen forests,,BiReNtr18,BiomNtr1,Ntr,,,
TEOWNtr5676,Appenine deciduous montane forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5677,Atlantic mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5678,Azores temperate mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5679,Balkan mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5680,Baltic mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5681,Cantabrian mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5682,Caspian Hyrcanian mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5683,Caucasus mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5684,Celtic broadleaf forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5685,Central Anatolian steppe and woodlands,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5686,Central China loess plateau mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5687,Central European mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5688,Central Korean deciduous forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5689,Changbai Mountains mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5690,Changjiang Plain evergreen forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5691,Crimean Submediterranean forest complex,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5692,Daba Mountains evergreen forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5693,Dinaric Mountains mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5694,East European forest steppe,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5695,Eastern Anatolian deciduous forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5696,English Lowlands beech forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5697,Euxine-Colchic broadleaf forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5698,Hokkaido deciduous forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5699,Huang He Plain mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5700,Madeira evergreen forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5701,Manchurian mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5702,Nihonkai evergreen forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5703,Nihonkai montane deciduous forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5704,North Atlantic moist mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5705,Northeast China Plain deciduous forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5706,Pannonian mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5707,Po Basin mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5708,Pyrenees conifer and mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5709,Qin Ling Mountains deciduous forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5710,Rodope montane mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5711,Sarmatic mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5712,Sichuan Basin evergreen broadleaf forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5713,South Sakhalin-Kurile mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5714,Southern Korea evergreen forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5715,Taiheiyo evergreen forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5716,Taiheiyo montane deciduous forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5717,Tarim Basin deciduous forests and steppe,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5718,Ussuri broadleaf and mixed forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5719,Western Siberian hemiboreal forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5720,Western European broadleaf forests,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5721,Zagros Mountains forest steppe,,BiReNtr48,BiomNtr4,Ntr,,,
TEOWNtr5722,Alps conifer and mixed forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5723,Altai montane forest and forest steppe,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5724,Caledon conifer forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5725,Carpathian montane forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5726,Da Hinggan-Dzhagdy Mountains conifer forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5727,East Afghan montane conifer forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5728,Elburz Range forest steppe,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5729,Helanshan montane conifer forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5730,Hengduan Mountains subalpine conifer forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5731,Hokkaido montane conifer forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5732,Honshu alpine conifer forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5733,Khangai Mountains conifer forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5734,Mediterranean conifer and mixed forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5735,Northeastern Himalayan subalpine conifer forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5736,Northern Anatolian conifer and deciduous forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5737,Nujiang Langcang Gorge alpine conifer and mixed forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5738,Qilian Mountains conifer forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5739,Qionglai-Minshan conifer forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5740,Sayan montane conifer forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5741,Scandinavian coastal conifer forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5742,Tian Shan montane conifer forests,,BiReNtr58,BiomNtr5,Ntr,,,
TEOWNtr5743,East Siberian taiga,,BiReNtr68,BiomNtr6,Ntr,,,
TEOWNtr5744,Iceland boreal birch forests and alpine tundra,,BiReNtr68,BiomNtr6,Ntr,,,
TEOWNtr5745,Kamchatka-Kurile meadows and sparse forests,,BiReNtr68,BiomNtr6,Ntr,,,
TEOWNtr5746,Kamchatka-Kurile taiga,,BiReNtr68,BiomNtr6,Ntr,,,
TEOWNtr5747,Northeast Siberian taiga,,BiReNtr68,BiomNtr6,Ntr,,,
TEOWNtr5748,Okhotsk-Manchurian taiga,,BiReNtr68,BiomNtr6,Ntr,,,
TEOWNtr5749,Sakhalin Island taiga,,BiReNtr68,BiomNtr6,Ntr,,,
TEOWNtr5750,Scandinavian and Russian taiga,,BiReNtr68,BiomNtr6,Ntr,,,
TEOWNtr5751,Trans-Baikal conifer forests,,BiReNtr68,BiomNtr6,Ntr,,,
TEOWNtr5752,Ural montane forests and tundra,,BiReNtr68,BiomNtr6,Ntr,,,
TEOWNtr5753,West Siberian taiga,,BiReNtr68,BiomNtr6,Ntr,,,
TEOWNtr5754,Alai-Western Tian Shan steppe,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5755,Altai steppe and semi-desert,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5756,Central Anatolian steppe,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5757,Daurian forest steppe,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5758,Eastern Anatolian montane steppe,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5759,Emin Valley steppe,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5760,Faroe Islands boreal grasslands,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5761,Gissaro-Alai open woodlands,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5762,Kazakh forest steppe,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5763,Kazakh steppe,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5764,Kazakh upland,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5765,Middle East steppe,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5766,Mongolian-Manchurian grassland,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5767,Pontic steppe,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5768,Sayan Intermontane steppe,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5769,Selenge-Orkhon forest steppe,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5770,South Siberian forest steppe,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5771,Tian Shan foothill arid steppe,,BiReNtr88,BiomNtr8,Ntr,,,
TEOWNtr5772,Amur meadow steppe,,BiReNtr98,BiomNtr9,Ntr,,,
TEOWNtr5773,Bohai Sea saline meadow,,BiReNtr98,BiomNtr9,Ntr,,,
TEOWNtr5774,Nenjiang River grassland,,BiReNtr98,BiomNtr9,Ntr,,,
TEOWNtr5775,Nile Delta flooded savanna,,BiReNtr98,BiomNtr9,Ntr,,,
TEOWNtr5776,Saharan halophytics,,BiReNtr98,BiomNtr9,Ntr,,,
TEOWNtr5777,Tigris-Euphrates alluvial salt marsh,,BiReNtr98,BiomNtr9,Ntr,,,
TEOWNtr5778,Suiphun-Khanka meadows and forest meadows,,BiReNtr98,BiomNtr9,Ntr,,,
TEOWNtr5779,Yellow Sea saline meadow,,BiReNtr98,BiomNtr9,Ntr,,,
TEOWNtr5780,Altai alpine meadow and tundra,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5781,Central Tibetan Plateau alpine steppe,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5782,Eastern Himalayan alpine shrub and meadows,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5783,Ghorat-Hazarajat alpine meadow,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5784,Hindu Kush alpine meadow,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5785,Karakoram-West Tibetan Plateau alpine steppe,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5786,Khangai Mountains alpine meadow,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5787,Kopet Dag woodlands and forest steppe,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5788,Kuh Rud and Eastern Iran montane woodlands,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5789,Mediterranean High Atlas juniper steppe,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5790,North Tibetan Plateau-Kunlun Mountains alpine desert,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5791,Northwestern Himalayan alpine shrub and meadows,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5792,Ordos Plateau steppe,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5793,Pamir alpine desert and tundra,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5794,Qilian Mountains subalpine meadow,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5795,Sayan Alpine meadow and tundra,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5796,Southeast Tibet shrublands and meadow,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5797,Sulaiman Range alpine meadows,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5798,Tian Shan montane steppe and meadow,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5799,Tibetan Plateau alpine shrublands and meadows,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5800,Western Himalayan alpine shrub and Meadows,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5801,Yarlun Tsangpo arid steppe,,BiReNtr108,BiomNtr10,Ntr,,,
TEOWNtr5802,Arctic desert,,BiReNtr118,BiomNtr11,Ntr,,,
TEOWNtr5803,Bering tundra,,BiReNtr118,BiomNtr11,Ntr,,,
TEOWNtr5804,Cherskii-Kolyma mountain tundra,,BiReNtr118,BiomNtr11,Ntr,,,
TEOWNtr5805,Chukchi Peninsula tundra,,BiReNtr118,BiomNtr11,Ntr,,,
TEOWNtr5806,Kamchatka Mountain tundra and forest tundra,,BiReNtr118,BiomNtr11,Ntr,,,
TEOWNtr5807,Kola Peninsula tundra,,BiReNtr118,BiomNtr11,Ntr,,,
TEOWNtr5808,Northeast Siberian coastal tundra,,BiReNtr118,BiomNtr11,Ntr,,,
TEOWNtr5809,Northwest Russian-Novaya Zemlya tundra,,BiReNtr118,BiomNtr11,Ntr,,,
TEOWNtr5810,Novosibirsk Islands arctic desert,,BiReNtr118,BiomNtr11,Ntr,,,
TEOWNtr5811,Scandinavian Montane Birch forest and grasslands,,BiReNtr118,BiomNtr11,Ntr,,,
TEOWNtr5812,Taimyr-Central Siberian tundra,,BiReNtr118,BiomNtr11,Ntr,,,
TEOWNtr5813,Trans-Baikal Bald Mountain tundra,,BiReNtr118,BiomNtr11,Ntr,,,
TEOWNtr5814,Wrangel Island arctic desert,,BiReNtr118,BiomNtr11,Ntr,,,
TEOWNtr5815,Yamal-Gydan tundra,,BiReNtr118,BiomNtr11,Ntr,,,
TEOWNtr5816,Aegean & Western Turkey sclerophyllous and mixed forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5817,Anatolian conifer and deciduous mixed forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5818,Canary Islands dry woodlands and forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5819,Corsican montane broadleaf and mixed forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5820,Crete Mediterranean forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5821,Cyprus Mediterranean forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5822,Eastern Mediterranean conifer-sclerophyllous-broadleaf forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5823,Iberian conifer forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5824,Iberian sclerophyllous and semi-deciduous forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5825,Illyrian deciduous forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5826,Italian sclerophyllous and semi-deciduous forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5827,Mediterranean acacia-argania dry woodlands and succulent thickets,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5828,Mediterranean dry woodlands and steppe,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5829,Mediterranean woodlands and forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5830,Northeastern Spain & Southern France Mediterranean forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5831,Northwest Iberian montane forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5832,Pindus Mountains mixed forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5833,South Appenine mixed montane forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5834,Southeastern Iberian shrubs and woodlands,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5835,Southern Anatolian montane conifer and deciduous forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5836,Southwest Iberian Mediterranean sclerophyllous and mixed forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5837,Tyrrhenian-Adriatic Sclerophyllous and mixed forests,,BiReNtr128,BiomNtr12,Ntr,,,
TEOWNtr5838,Afghan Mountains semi-desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5839,Alashan Plateau semi-desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5840,Arabian Desert and East Sahero-Arabian xeric shrublands,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5841,Atlantic coastal desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5842,Azerbaijan shrub desert and steppe,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5843,Badghyz and Karabil semi-desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5844,Baluchistan xeric woodlands,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5845,Caspian lowland desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5846,Central Afghan Mountains xeric woodlands,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5847,Central Asian northern desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5848,Central Asian riparian woodlands,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5849,Central Asian southern desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5850,Central Persian desert basins,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5851,Eastern Gobi desert steppe,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5852,Gobi Lakes Valley desert steppe,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5853,Great Lakes Basin desert steppe,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5854,Junggar Basin semi-desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5855,Kazakh semi-desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5856,Kopet Dag semi-desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5857,Mesopotamian shrub desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5858,North Saharan steppe and woodlands,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5859,Paropamisus xeric woodlands,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5860,Persian Gulf desert and semi-desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5861,Qaidam Basin semi-desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5862,Red Sea Nubo-Sindian tropical desert and semi-desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5863,Registan-North Pakistan sandy desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5864,Sahara desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5865,South Iran Nubo-Sindian desert and semi-desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5866,South Saharan steppe and woodlands,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5867,Taklimakan desert,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5868,Tibesti-Jebel Uweinat montane xeric woodlands,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr5869,West Saharan montane xeric woodlands,,BiReNtr138,BiomNtr13,Ntr,,,
TEOWNtr-999,Ocean,,BiReNtr0,BiomNtr0,Ntr,,,
TEOWshru5001,Rock and ice,,BiReShru0,BiomShru0,Shrub,,,
TEOWshru5002,Lake,,BiReShru0,BiomShru0,Shrub,,,
TEOWshru5003,Admiralty Islands lowland rain forests,,BiReShru11,BiomShru1,Shrub,,,
